2026-03-10-09-16,447 root INFO use_lora: True
2026-03-10-09-16,448 root INFO reinit: False
2026-03-10-09-16,448 root INFO mix_anti: True
2026-03-10-09-16,448 root INFO epoch: 3
2026-03-10-09-16,448 root INFO max_unlearn_steps: 300
2026-03-10-09-16,448 root INFO beta: 0.1
2026-03-10-09-16,448 root INFO ster_weight: 0.4
2026-03-10-09-16,448 root INFO anti_weight: 0.4
2026-03-10-09-16,448 root INFO kl_weight: 0.2
2026-03-10-09-16,448 root INFO ster_batch_size: 4
2026-03-10-09-16,448 root INFO batch_size: 28
2026-03-10-09-16,448 root INFO lr: 5e-05
2026-03-10-09-16,448 root INFO max_ster_loss: 100
2026-03-10-09-16,448 root INFO model_name: openai-community/gpt2
2026-03-10-09-16,448 root INFO model_save_dir: gpt-m-new_paper
2026-03-10-09-16,448 root INFO save_every: 50
2026-03-10-09-16,448 root INFO eval_every: 30
2026-03-10-09-16,448 root INFO log_file: logs/gpt-m-new_paper.rank0.log
2026-03-10-09-16,964 root INFO name_head:
2026-03-10-09-16,965 root INFO target_modules: ['attn.c_proj', 'attn.c_attn'] 
 LoraConfig(task_type=<TaskType.CAUSAL_LM: 'CAUSAL_LM'>, peft_type=<PeftType.LORA: 'LORA'>, auto_mapping=None, peft_version='0.18.1', base_model_name_or_path=None, revision=None, inference_mode=False, r=8, target_modules={'attn.c_attn', 'attn.c_proj'}, exclude_modules=None, lora_alpha=16, lora_dropout=0.1, fan_in_fan_out=False, bias='none', use_rslora=False, modules_to_save=None, init_lora_weights=True, layers_to_transform=None, layers_pattern=None, rank_pattern={}, alpha_pattern={}, megatron_config=None, megatron_core='megatron.core', trainable_token_indices=None, loftq_config={}, eva_config=None, corda_config=None, use_dora=False, alora_invocation_tokens=None, use_qalora=False, qalora_group_size=16, layer_replication=None, runtime_config=LoraRuntimeConfig(ephemeral_gpu_offload=False), lora_bias=False, target_parameters=None, arrow_config=None, ensure_weight_tying=False)
2026-03-10-09-16,555 root INFO num_training_steps,300
2026-03-10-09-16,556 root INFO len(ster_dataloader) * args.epoch11964
2026-03-10-09-16,677 root INFO len ster_dataloader
2026-03-10-09-16,677 root INFO 3988
2026-03-10-09-16,363 root INFO batch: 0, lr: 0.00000500 ster_lm: 3.898, ster_ref_lm: 3.826, neg_log_ratio: 0.072, loss_npo(w): 5.516, anti(w): 1.761, kl(w): 1.586, total: 8.864
2026-03-10-09-18,591 root INFO batch: 104, lr: 0.00005000 ster_lm: 4.568, ster_ref_lm: 4.572, neg_log_ratio: -0.003, loss_npo(w): 5.547, anti(w): 1.753, kl(w): 1.362, total: 8.661
2026-03-10-09-18,92 root INFO batch: 105, lr: 0.00004998 ster_lm: 3.291, ster_ref_lm: 3.280, neg_log_ratio: 0.011, loss_npo(w): 5.541, anti(w): 1.596, kl(w): 1.368, total: 8.506
2026-03-10-09-18,548 root INFO batch: 106, lr: 0.00004997 ster_lm: 4.326, ster_ref_lm: 4.336, neg_log_ratio: -0.010, loss_npo(w): 5.549, anti(w): 1.673, kl(w): 1.354, total: 8.575
2026-03-10-09-18,24 root INFO batch: 107, lr: 0.00004995 ster_lm: 5.317, ster_ref_lm: 5.318, neg_log_ratio: -0.001, loss_npo(w): 5.546, anti(w): 1.773, kl(w): 1.381, total: 8.700
2026-03-10-09-18,556 root INFO batch: 108, lr: 0.00004993 ster_lm: 3.682, ster_ref_lm: 3.679, neg_log_ratio: 0.003, loss_npo(w): 5.544, anti(w): 1.836, kl(w): 1.395, total: 8.775
2026-03-10-09-18,8 root INFO batch: 109, lr: 0.00004992 ster_lm: 3.907, ster_ref_lm: 3.900, neg_log_ratio: 0.008, loss_npo(w): 5.542, anti(w): 1.718, kl(w): 1.346, total: 8.606
2026-03-10-09-18,510 root INFO batch: 110, lr: 0.00004990 ster_lm: 4.168, ster_ref_lm: 4.172, neg_log_ratio: -0.004, loss_npo(w): 5.547, anti(w): 1.840, kl(w): 1.423, total: 8.810
2026-03-10-09-18,25 root INFO batch: 111, lr: 0.00004988 ster_lm: 4.355, ster_ref_lm: 4.342, neg_log_ratio: 0.012, loss_npo(w): 5.540, anti(w): 1.899, kl(w): 1.410, total: 8.849
2026-03-10-09-18,519 root INFO batch: 112, lr: 0.00004987 ster_lm: 5.526, ster_ref_lm: 5.515, neg_log_ratio: 0.010, loss_npo(w): 5.541, anti(w): 1.757, kl(w): 1.372, total: 8.671
2026-03-10-09-18,2 root INFO batch: 113, lr: 0.00004985 ster_lm: 5.838, ster_ref_lm: 5.848, neg_log_ratio: -0.011, loss_npo(w): 5.549, anti(w): 1.735, kl(w): 1.398, total: 8.682
2026-03-10-09-18,480 root INFO batch: 114, lr: 0.00004983 ster_lm: 4.676, ster_ref_lm: 4.659, neg_log_ratio: 0.017, loss_npo(w): 5.539, anti(w): 1.779, kl(w): 1.406, total: 8.723
2026-03-10-09-18,997 root INFO batch: 115, lr: 0.00004982 ster_lm: 5.090, ster_ref_lm: 5.093, neg_log_ratio: -0.004, loss_npo(w): 5.547, anti(w): 1.712, kl(w): 1.386, total: 8.645
2026-03-10-09-18,507 root INFO batch: 116, lr: 0.00004980 ster_lm: 4.724, ster_ref_lm: 4.724, neg_log_ratio: 0.000, loss_npo(w): 5.545, anti(w): 1.791, kl(w): 1.369, total: 8.705
2026-03-10-09-18,1 root INFO batch: 117, lr: 0.00004978 ster_lm: 4.016, ster_ref_lm: 4.007, neg_log_ratio: 0.009, loss_npo(w): 5.542, anti(w): 1.623, kl(w): 1.382, total: 8.547
2026-03-10-09-18,482 root INFO batch: 118, lr: 0.00004977 ster_lm: 3.321, ster_ref_lm: 3.305, neg_log_ratio: 0.016, loss_npo(w): 5.539, anti(w): 1.926, kl(w): 1.355, total: 8.821
2026-03-10-09-18,981 root INFO batch: 119, lr: 0.00004975 ster_lm: 3.741, ster_ref_lm: 3.722, neg_log_ratio: 0.019, loss_npo(w): 5.538, anti(w): 1.722, kl(w): 1.291, total: 8.550
2026-03-10-09-18,529 root INFO batch: 120, lr: 0.00004973 ster_lm: 5.161, ster_ref_lm: 5.156, neg_log_ratio: 0.005, loss_npo(w): 5.543, anti(w): 1.769, kl(w): 1.421, total: 8.733
2026-03-10-09-18,73 root INFO batch: 121, lr: 0.00004972 ster_lm: 3.873, ster_ref_lm: 3.868, neg_log_ratio: 0.005, loss_npo(w): 5.543, anti(w): 1.780, kl(w): 1.368, total: 8.691
2026-03-10-09-18,537 root INFO batch: 122, lr: 0.00004970 ster_lm: 4.441, ster_ref_lm: 4.421, neg_log_ratio: 0.020, loss_npo(w): 5.537, anti(w): 1.793, kl(w): 1.374, total: 8.704
2026-03-10-09-18,108 root INFO batch: 123, lr: 0.00004968 ster_lm: 4.748, ster_ref_lm: 4.734, neg_log_ratio: 0.014, loss_npo(w): 5.540, anti(w): 1.685, kl(w): 1.397, total: 8.621
2026-03-10-09-18,584 root INFO batch: 124, lr: 0.00004967 ster_lm: 4.363, ster_ref_lm: 4.350, neg_log_ratio: 0.013, loss_npo(w): 5.540, anti(w): 1.828, kl(w): 1.414, total: 8.782
2026-03-10-09-18,117 root INFO batch: 125, lr: 0.00004965 ster_lm: 4.588, ster_ref_lm: 4.576, neg_log_ratio: 0.012, loss_npo(w): 5.540, anti(w): 1.723, kl(w): 1.387, total: 8.650
2026-03-10-09-18,671 root INFO batch: 126, lr: 0.00004963 ster_lm: 3.985, ster_ref_lm: 3.956, neg_log_ratio: 0.030, loss_npo(w): 5.533, anti(w): 1.835, kl(w): 1.370, total: 8.739
2026-03-10-09-18,189 root INFO batch: 127, lr: 0.00004962 ster_lm: 4.418, ster_ref_lm: 4.409, neg_log_ratio: 0.008, loss_npo(w): 5.542, anti(w): 1.763, kl(w): 1.399, total: 8.705
2026-03-10-09-18,687 root INFO batch: 128, lr: 0.00004960 ster_lm: 3.607, ster_ref_lm: 3.595, neg_log_ratio: 0.012, loss_npo(w): 5.540, anti(w): 1.853, kl(w): 1.376, total: 8.770
2026-03-10-09-18,175 root INFO batch: 129, lr: 0.00004958 ster_lm: 3.755, ster_ref_lm: 3.736, neg_log_ratio: 0.019, loss_npo(w): 5.538, anti(w): 1.880, kl(w): 1.360, total: 8.777
2026-03-10-09-18,664 root INFO batch: 130, lr: 0.00004957 ster_lm: 4.829, ster_ref_lm: 4.822, neg_log_ratio: 0.007, loss_npo(w): 5.542, anti(w): 1.765, kl(w): 1.424, total: 8.732
2026-03-10-09-18,168 root INFO batch: 131, lr: 0.00004955 ster_lm: 5.054, ster_ref_lm: 5.040, neg_log_ratio: 0.013, loss_npo(w): 5.540, anti(w): 1.745, kl(w): 1.371, total: 8.656
2026-03-10-09-18,673 root INFO batch: 132, lr: 0.00004953 ster_lm: 4.442, ster_ref_lm: 4.431, neg_log_ratio: 0.012, loss_npo(w): 5.541, anti(w): 1.797, kl(w): 1.366, total: 8.704
2026-03-10-09-18,174 root INFO batch: 133, lr: 0.00004952 ster_lm: 4.442, ster_ref_lm: 4.429, neg_log_ratio: 0.014, loss_npo(w): 5.540, anti(w): 1.940, kl(w): 1.371, total: 8.850
2026-03-10-09-18,674 root INFO batch: 134, lr: 0.00004950 ster_lm: 3.771, ster_ref_lm: 3.757, neg_log_ratio: 0.014, loss_npo(w): 5.539, anti(w): 1.782, kl(w): 1.401, total: 8.722
2026-03-10-09-18,173 root INFO batch: 135, lr: 0.00004948 ster_lm: 4.525, ster_ref_lm: 4.492, neg_log_ratio: 0.033, loss_npo(w): 5.532, anti(w): 1.744, kl(w): 1.402, total: 8.678
2026-03-10-09-18,672 root INFO batch: 136, lr: 0.00004947 ster_lm: 3.288, ster_ref_lm: 3.269, neg_log_ratio: 0.020, loss_npo(w): 5.537, anti(w): 1.845, kl(w): 1.299, total: 8.682
2026-03-10-09-18,171 root INFO batch: 137, lr: 0.00004945 ster_lm: 4.677, ster_ref_lm: 4.665, neg_log_ratio: 0.012, loss_npo(w): 5.540, anti(w): 1.765, kl(w): 1.410, total: 8.715
2026-03-10-09-18,669 root INFO batch: 138, lr: 0.00004943 ster_lm: 4.636, ster_ref_lm: 4.625, neg_log_ratio: 0.011, loss_npo(w): 5.541, anti(w): 1.817, kl(w): 1.392, total: 8.750
2026-03-10-09-18,168 root INFO batch: 139, lr: 0.00004942 ster_lm: 4.252, ster_ref_lm: 4.235, neg_log_ratio: 0.017, loss_npo(w): 5.539, anti(w): 1.751, kl(w): 1.369, total: 8.658
2026-03-10-09-18,667 root INFO batch: 140, lr: 0.00004940 ster_lm: 3.570, ster_ref_lm: 3.560, neg_log_ratio: 0.010, loss_npo(w): 5.541, anti(w): 1.881, kl(w): 1.411, total: 8.833
2026-03-10-09-18,168 root INFO batch: 141, lr: 0.00004938 ster_lm: 3.720, ster_ref_lm: 3.704, neg_log_ratio: 0.016, loss_npo(w): 5.539, anti(w): 1.672, kl(w): 1.367, total: 8.578
2026-03-10-09-18,667 root INFO batch: 142, lr: 0.00004937 ster_lm: 3.834, ster_ref_lm: 3.811, neg_log_ratio: 0.023, loss_npo(w): 5.536, anti(w): 1.903, kl(w): 1.349, total: 8.787
2026-03-10-09-18,167 root INFO batch: 143, lr: 0.00004935 ster_lm: 4.470, ster_ref_lm: 4.466, neg_log_ratio: 0.004, loss_npo(w): 5.544, anti(w): 1.763, kl(w): 1.396, total: 8.702
2026-03-10-09-18,668 root INFO batch: 144, lr: 0.00004933 ster_lm: 3.802, ster_ref_lm: 3.789, neg_log_ratio: 0.013, loss_npo(w): 5.540, anti(w): 1.694, kl(w): 1.371, total: 8.605
2026-03-10-09-18,168 root INFO batch: 145, lr: 0.00004932 ster_lm: 4.361, ster_ref_lm: 4.342, neg_log_ratio: 0.019, loss_npo(w): 5.538, anti(w): 1.871, kl(w): 1.335, total: 8.743
2026-03-10-09-18,667 root INFO batch: 146, lr: 0.00004930 ster_lm: 4.510, ster_ref_lm: 4.514, neg_log_ratio: -0.004, loss_npo(w): 5.547, anti(w): 1.796, kl(w): 1.368, total: 8.711
2026-03-10-09-18,164 root INFO batch: 147, lr: 0.00004928 ster_lm: 4.516, ster_ref_lm: 4.519, neg_log_ratio: -0.003, loss_npo(w): 5.547, anti(w): 1.741, kl(w): 1.385, total: 8.673
2026-03-10-09-18,705 root INFO batch: 148, lr: 0.00004927 ster_lm: 5.160, ster_ref_lm: 5.142, neg_log_ratio: 0.018, loss_npo(w): 5.538, anti(w): 1.738, kl(w): 1.373, total: 8.649
2026-03-10-09-18,222 root INFO batch: 149, lr: 0.00004925 ster_lm: 5.363, ster_ref_lm: 5.341, neg_log_ratio: 0.022, loss_npo(w): 5.536, anti(w): 1.777, kl(w): 1.385, total: 8.698
2026-03-10-09-18,719 root INFO batch: 150, lr: 0.00004923 ster_lm: 4.119, ster_ref_lm: 4.102, neg_log_ratio: 0.016, loss_npo(w): 5.539, anti(w): 1.809, kl(w): 1.365, total: 8.713
2026-03-10-09-18,217 root INFO batch: 151, lr: 0.00004922 ster_lm: 3.807, ster_ref_lm: 3.791, neg_log_ratio: 0.016, loss_npo(w): 5.539, anti(w): 1.812, kl(w): 1.383, total: 8.734
2026-03-10-09-18,717 root INFO batch: 152, lr: 0.00004920 ster_lm: 4.508, ster_ref_lm: 4.503, neg_log_ratio: 0.005, loss_npo(w): 5.543, anti(w): 1.813, kl(w): 1.339, total: 8.696
2026-03-10-09-18,216 root INFO batch: 153, lr: 0.00004918 ster_lm: 4.883, ster_ref_lm: 4.880, neg_log_ratio: 0.004, loss_npo(w): 5.544, anti(w): 1.942, kl(w): 1.404, total: 8.889
2026-03-10-09-18,715 root INFO batch: 154, lr: 0.00004917 ster_lm: 3.673, ster_ref_lm: 3.666, neg_log_ratio: 0.007, loss_npo(w): 5.543, anti(w): 1.732, kl(w): 1.358, total: 8.633
2026-03-10-09-18,215 root INFO batch: 155, lr: 0.00004915 ster_lm: 3.389, ster_ref_lm: 3.363, neg_log_ratio: 0.026, loss_npo(w): 5.535, anti(w): 1.819, kl(w): 1.378, total: 8.731
2026-03-10-09-18,722 root INFO batch: 156, lr: 0.00004913 ster_lm: 5.195, ster_ref_lm: 5.191, neg_log_ratio: 0.004, loss_npo(w): 5.544, anti(w): 1.774, kl(w): 1.414, total: 8.731
2026-03-10-09-18,229 root INFO batch: 157, lr: 0.00004912 ster_lm: 4.094, ster_ref_lm: 4.096, neg_log_ratio: -0.002, loss_npo(w): 5.546, anti(w): 1.751, kl(w): 1.352, total: 8.649
2026-03-10-09-18,737 root INFO batch: 158, lr: 0.00004910 ster_lm: 3.346, ster_ref_lm: 3.320, neg_log_ratio: 0.026, loss_npo(w): 5.535, anti(w): 1.634, kl(w): 1.418, total: 8.587
2026-03-10-09-18,243 root INFO batch: 159, lr: 0.00004908 ster_lm: 5.019, ster_ref_lm: 5.028, neg_log_ratio: -0.009, loss_npo(w): 5.549, anti(w): 1.727, kl(w): 1.377, total: 8.653
2026-03-10-09-18,603 root INFO pre_res
2026-03-10-09-18,603 root INFO ['64.76', '66.7', '60.57', '55.54', '62.97', '91.95', '68.09']
2026-03-10-09-18,446 root INFO batch: 160, lr: 0.00001000 ster_lm: 3.730, ster_ref_lm: 3.708, neg_log_ratio: 0.022, loss_npo(w): 5.536, anti(w): 1.771, kl(w): 1.396, total: 8.704
2026-03-10-09-18,898 root INFO batch: 161, lr: 0.00002000 ster_lm: 3.746, ster_ref_lm: 3.721, neg_log_ratio: 0.025, loss_npo(w): 5.535, anti(w): 1.878, kl(w): 1.379, total: 8.792
2026-03-10-09-18,353 root INFO batch: 162, lr: 0.00003000 ster_lm: 3.601, ster_ref_lm: 3.589, neg_log_ratio: 0.013, loss_npo(w): 5.540, anti(w): 1.670, kl(w): 1.401, total: 8.612
2026-03-10-09-18,798 root INFO batch: 163, lr: 0.00004000 ster_lm: 4.188, ster_ref_lm: 4.188, neg_log_ratio: 0.001, loss_npo(w): 5.545, anti(w): 1.833, kl(w): 1.368, total: 8.746
2026-03-10-09-18,244 root INFO batch: 164, lr: 0.00005000 ster_lm: 3.262, ster_ref_lm: 3.245, neg_log_ratio: 0.017, loss_npo(w): 5.539, anti(w): 1.872, kl(w): 1.430, total: 8.841
2026-03-10-09-18,692 root INFO batch: 165, lr: 0.00004998 ster_lm: 4.466, ster_ref_lm: 4.462, neg_log_ratio: 0.004, loss_npo(w): 5.544, anti(w): 1.805, kl(w): 1.390, total: 8.739
2026-03-10-09-18,153 root INFO batch: 166, lr: 0.00004997 ster_lm: 3.862, ster_ref_lm: 3.843, neg_log_ratio: 0.019, loss_npo(w): 5.538, anti(w): 1.833, kl(w): 1.384, total: 8.755
2026-03-10-09-18,628 root INFO batch: 167, lr: 0.00004995 ster_lm: 4.191, ster_ref_lm: 4.172, neg_log_ratio: 0.019, loss_npo(w): 5.538, anti(w): 1.847, kl(w): 1.368, total: 8.752
2026-03-10-09-18,114 root INFO batch: 168, lr: 0.00004993 ster_lm: 4.232, ster_ref_lm: 4.220, neg_log_ratio: 0.013, loss_npo(w): 5.540, anti(w): 1.834, kl(w): 1.407, total: 8.781
2026-03-10-09-18,589 root INFO batch: 169, lr: 0.00004992 ster_lm: 4.344, ster_ref_lm: 4.336, neg_log_ratio: 0.008, loss_npo(w): 5.542, anti(w): 1.665, kl(w): 1.368, total: 8.574
2026-03-10-09-18,66 root INFO batch: 170, lr: 0.00004990 ster_lm: 3.684, ster_ref_lm: 3.667, neg_log_ratio: 0.017, loss_npo(w): 5.538, anti(w): 1.760, kl(w): 1.354, total: 8.652
2026-03-10-09-18,543 root INFO batch: 171, lr: 0.00004988 ster_lm: 5.318, ster_ref_lm: 5.314, neg_log_ratio: 0.004, loss_npo(w): 5.544, anti(w): 1.852, kl(w): 1.397, total: 8.793
2026-03-10-09-18,88 root INFO batch: 172, lr: 0.00004987 ster_lm: 4.113, ster_ref_lm: 4.102, neg_log_ratio: 0.011, loss_npo(w): 5.541, anti(w): 1.692, kl(w): 1.367, total: 8.600
2026-03-10-09-18,587 root INFO batch: 173, lr: 0.00004985 ster_lm: 4.871, ster_ref_lm: 4.876, neg_log_ratio: -0.005, loss_npo(w): 5.547, anti(w): 1.728, kl(w): 1.410, total: 8.685
2026-03-10-09-18,91 root INFO batch: 174, lr: 0.00004983 ster_lm: 4.383, ster_ref_lm: 4.370, neg_log_ratio: 0.013, loss_npo(w): 5.540, anti(w): 1.574, kl(w): 1.341, total: 8.456
2026-03-10-09-18,583 root INFO batch: 175, lr: 0.00004982 ster_lm: 4.611, ster_ref_lm: 4.605, neg_log_ratio: 0.007, loss_npo(w): 5.543, anti(w): 1.893, kl(w): 1.395, total: 8.830
2026-03-10-09-18,70 root INFO batch: 176, lr: 0.00004980 ster_lm: 4.361, ster_ref_lm: 4.359, neg_log_ratio: 0.002, loss_npo(w): 5.544, anti(w): 1.791, kl(w): 1.341, total: 8.676
2026-03-10-09-18,555 root INFO batch: 177, lr: 0.00004978 ster_lm: 4.844, ster_ref_lm: 4.852, neg_log_ratio: -0.008, loss_npo(w): 5.548, anti(w): 1.756, kl(w): 1.333, total: 8.637
2026-03-10-09-18,39 root INFO batch: 178, lr: 0.00004977 ster_lm: 4.629, ster_ref_lm: 4.615, neg_log_ratio: 0.015, loss_npo(w): 5.539, anti(w): 1.892, kl(w): 1.346, total: 8.778
2026-03-10-09-18,523 root INFO batch: 179, lr: 0.00004975 ster_lm: 3.840, ster_ref_lm: 3.821, neg_log_ratio: 0.018, loss_npo(w): 5.538, anti(w): 1.713, kl(w): 1.379, total: 8.630
2026-03-10-09-18,20 root INFO batch: 180, lr: 0.00004973 ster_lm: 5.023, ster_ref_lm: 5.025, neg_log_ratio: -0.002, loss_npo(w): 5.546, anti(w): 1.678, kl(w): 1.328, total: 8.553
2026-03-10-09-18,635 root INFO batch: 181, lr: 0.00004972 ster_lm: 5.732, ster_ref_lm: 5.741, neg_log_ratio: -0.009, loss_npo(w): 5.549, anti(w): 1.654, kl(w): 1.397, total: 8.601
2026-03-10-09-19,108 root INFO batch: 182, lr: 0.00004970 ster_lm: 3.953, ster_ref_lm: 3.924, neg_log_ratio: 0.029, loss_npo(w): 5.533, anti(w): 1.905, kl(w): 1.370, total: 8.809
2026-03-10-09-19,638 root INFO batch: 183, lr: 0.00004968 ster_lm: 4.595, ster_ref_lm: 4.597, neg_log_ratio: -0.002, loss_npo(w): 5.546, anti(w): 1.731, kl(w): 1.376, total: 8.653
2026-03-10-09-19,178 root INFO batch: 184, lr: 0.00004967 ster_lm: 4.356, ster_ref_lm: 4.344, neg_log_ratio: 0.012, loss_npo(w): 5.540, anti(w): 1.648, kl(w): 1.395, total: 8.583
2026-03-10-09-19,688 root INFO batch: 185, lr: 0.00004965 ster_lm: 3.181, ster_ref_lm: 3.173, neg_log_ratio: 0.007, loss_npo(w): 5.542, anti(w): 1.780, kl(w): 1.403, total: 8.726
2026-03-10-09-19,180 root INFO batch: 186, lr: 0.00004963 ster_lm: 4.343, ster_ref_lm: 4.304, neg_log_ratio: 0.039, loss_npo(w): 5.529, anti(w): 1.802, kl(w): 1.402, total: 8.734
2026-03-10-09-19,667 root INFO batch: 187, lr: 0.00004962 ster_lm: 3.236, ster_ref_lm: 3.205, neg_log_ratio: 0.030, loss_npo(w): 5.533, anti(w): 1.665, kl(w): 1.371, total: 8.569
2026-03-10-09-19,176 root INFO batch: 188, lr: 0.00004960 ster_lm: 3.104, ster_ref_lm: 3.081, neg_log_ratio: 0.022, loss_npo(w): 5.536, anti(w): 1.719, kl(w): 1.391, total: 8.647
2026-03-10-09-19,682 root INFO batch: 189, lr: 0.00004958 ster_lm: 4.412, ster_ref_lm: 4.411, neg_log_ratio: 0.001, loss_npo(w): 5.545, anti(w): 1.806, kl(w): 1.411, total: 8.762
2026-03-10-09-19,185 root INFO batch: 190, lr: 0.00004957 ster_lm: 3.617, ster_ref_lm: 3.612, neg_log_ratio: 0.005, loss_npo(w): 5.543, anti(w): 1.751, kl(w): 1.360, total: 8.655
2026-03-10-09-19,679 root INFO batch: 191, lr: 0.00004955 ster_lm: 5.118, ster_ref_lm: 5.122, neg_log_ratio: -0.005, loss_npo(w): 5.547, anti(w): 1.716, kl(w): 1.377, total: 8.640
2026-03-10-09-19,173 root INFO batch: 192, lr: 0.00004953 ster_lm: 4.773, ster_ref_lm: 4.755, neg_log_ratio: 0.018, loss_npo(w): 5.538, anti(w): 1.779, kl(w): 1.401, total: 8.719
2026-03-10-09-19,670 root INFO batch: 193, lr: 0.00004952 ster_lm: 4.331, ster_ref_lm: 4.307, neg_log_ratio: 0.024, loss_npo(w): 5.536, anti(w): 1.822, kl(w): 1.368, total: 8.725
2026-03-10-09-19,164 root INFO batch: 194, lr: 0.00004950 ster_lm: 4.166, ster_ref_lm: 4.188, neg_log_ratio: -0.022, loss_npo(w): 5.554, anti(w): 1.819, kl(w): 1.363, total: 8.736
2026-03-10-09-19,648 root INFO batch: 195, lr: 0.00004948 ster_lm: 3.491, ster_ref_lm: 3.457, neg_log_ratio: 0.034, loss_npo(w): 5.532, anti(w): 1.872, kl(w): 1.361, total: 8.764
2026-03-10-09-19,198 root INFO batch: 196, lr: 0.00004947 ster_lm: 4.462, ster_ref_lm: 4.462, neg_log_ratio: 0.000, loss_npo(w): 5.545, anti(w): 1.612, kl(w): 1.326, total: 8.484
2026-03-10-09-19,730 root INFO batch: 197, lr: 0.00004945 ster_lm: 4.308, ster_ref_lm: 4.296, neg_log_ratio: 0.012, loss_npo(w): 5.540, anti(w): 1.846, kl(w): 1.412, total: 8.799
2026-03-10-09-19,234 root INFO batch: 198, lr: 0.00004943 ster_lm: 3.317, ster_ref_lm: 3.303, neg_log_ratio: 0.014, loss_npo(w): 5.540, anti(w): 1.726, kl(w): 1.405, total: 8.670
2026-03-10-09-19,730 root INFO batch: 199, lr: 0.00004942 ster_lm: 4.574, ster_ref_lm: 4.584, neg_log_ratio: -0.011, loss_npo(w): 5.549, anti(w): 1.756, kl(w): 1.366, total: 8.672
2026-03-10-09-19,248 root INFO batch: 200, lr: 0.00004940 ster_lm: 4.149, ster_ref_lm: 4.128, neg_log_ratio: 0.021, loss_npo(w): 5.537, anti(w): 1.685, kl(w): 1.329, total: 8.550
2026-03-10-09-19,774 root INFO batch: 201, lr: 0.00004938 ster_lm: 4.552, ster_ref_lm: 4.547, neg_log_ratio: 0.004, loss_npo(w): 5.543, anti(w): 1.888, kl(w): 1.365, total: 8.796
2026-03-10-09-19,287 root INFO batch: 202, lr: 0.00004937 ster_lm: 4.921, ster_ref_lm: 4.945, neg_log_ratio: -0.024, loss_npo(w): 5.555, anti(w): 1.820, kl(w): 1.375, total: 8.750
2026-03-10-09-19,783 root INFO batch: 203, lr: 0.00004935 ster_lm: 4.495, ster_ref_lm: 4.499, neg_log_ratio: -0.004, loss_npo(w): 5.547, anti(w): 1.776, kl(w): 1.404, total: 8.727
2026-03-10-09-19,279 root INFO batch: 204, lr: 0.00004933 ster_lm: 2.906, ster_ref_lm: 2.898, neg_log_ratio: 0.008, loss_npo(w): 5.542, anti(w): 1.748, kl(w): 1.322, total: 8.612
2026-03-10-09-19,778 root INFO batch: 205, lr: 0.00004932 ster_lm: 3.519, ster_ref_lm: 3.507, neg_log_ratio: 0.012, loss_npo(w): 5.541, anti(w): 1.900, kl(w): 1.393, total: 8.833
2026-03-10-09-19,270 root INFO batch: 206, lr: 0.00004930 ster_lm: 3.542, ster_ref_lm: 3.535, neg_log_ratio: 0.007, loss_npo(w): 5.542, anti(w): 1.718, kl(w): 1.396, total: 8.657
2026-03-10-09-19,887 root INFO batch: 207, lr: 0.00004928 ster_lm: 4.374, ster_ref_lm: 4.370, neg_log_ratio: 0.004, loss_npo(w): 5.543, anti(w): 1.764, kl(w): 1.350, total: 8.657
2026-03-10-09-19,466 root INFO batch: 208, lr: 0.00004927 ster_lm: 5.683, ster_ref_lm: 5.706, neg_log_ratio: -0.023, loss_npo(w): 5.554, anti(w): 1.717, kl(w): 1.327, total: 8.598
2026-03-10-09-19,964 root INFO batch: 209, lr: 0.00004925 ster_lm: 4.511, ster_ref_lm: 4.517, neg_log_ratio: -0.006, loss_npo(w): 5.548, anti(w): 1.665, kl(w): 1.410, total: 8.623
2026-03-10-09-19,458 root INFO batch: 210, lr: 0.00004923 ster_lm: 4.507, ster_ref_lm: 4.523, neg_log_ratio: -0.016, loss_npo(w): 5.551, anti(w): 1.664, kl(w): 1.359, total: 8.574
2026-03-10-09-19,5 root INFO batch: 211, lr: 0.00004922 ster_lm: 3.574, ster_ref_lm: 3.560, neg_log_ratio: 0.014, loss_npo(w): 5.540, anti(w): 1.687, kl(w): 1.405, total: 8.632
2026-03-10-09-19,529 root INFO batch: 212, lr: 0.00004920 ster_lm: 3.856, ster_ref_lm: 3.854, neg_log_ratio: 0.001, loss_npo(w): 5.545, anti(w): 2.080, kl(w): 1.394, total: 9.019
2026-03-10-09-19,46 root INFO batch: 213, lr: 0.00004918 ster_lm: 3.444, ster_ref_lm: 3.443, neg_log_ratio: 0.001, loss_npo(w): 5.545, anti(w): 1.720, kl(w): 1.380, total: 8.645
2026-03-10-09-19,544 root INFO batch: 214, lr: 0.00004917 ster_lm: 3.688, ster_ref_lm: 3.667, neg_log_ratio: 0.021, loss_npo(w): 5.537, anti(w): 1.929, kl(w): 1.387, total: 8.853
2026-03-10-09-19,41 root INFO batch: 215, lr: 0.00004915 ster_lm: 4.565, ster_ref_lm: 4.544, neg_log_ratio: 0.020, loss_npo(w): 5.537, anti(w): 1.685, kl(w): 1.389, total: 8.611
2026-03-10-09-19,531 root INFO batch: 216, lr: 0.00004913 ster_lm: 4.069, ster_ref_lm: 4.060, neg_log_ratio: 0.009, loss_npo(w): 5.541, anti(w): 1.754, kl(w): 1.397, total: 8.692
